application_number,sponsor_name,brand_name,generic_name,submission_type,submission_number,submission_status,submission_status_date,review_priority,submission_class_code_description,application_type
ANDA087646,VANGARD,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,ORIG,1,AP,1981-12-14,,,ANDA
ANDA087646,VANGARD,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,SUPPL,8,AP,1988-06-30,,Labeling,ANDA
ANDA088010,VANGARD,CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,ORIG,1,AP,1983-03-28,,,ANDA
ANDA088332,MYLAN,THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,SUPPL,2,AP,1984-04-16,,Manufacturing (CMC),ANDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,8,AP,1984-10-17,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,34,AP,1999-10-18,STANDARD,Labeling,NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,26,AP,1992-01-28,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,4,AP,1982-07-26,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,18,AP,1986-08-08,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,32,AP,1997-09-05,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,2,AP,1982-06-18,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,16,AP,1986-01-31,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,30,AP,1997-03-20,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,22,AP,1990-02-22,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,14,AP,1984-10-22,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,10,AP,1987-03-09,,Labeling,NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,ORIG,1,AP,1982-02-26,PRIORITY,Type 3 - New Dosage Form,NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,9,AP,1989-09-13,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,29,AP,1997-03-20,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,7,AP,1984-03-21,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,35,AP,2000-12-12,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,5,AP,1987-03-09,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,19,AP,1986-11-26,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,33,AP,1997-11-14,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,25,AP,1991-09-10,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,3,AP,1984-03-01,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,17,AP,1986-01-31,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,31,AP,2002-12-16,STANDARD,Labeling,NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,1,AP,1982-10-21,,Labeling,NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,23,AP,1990-01-11,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,15,AP,1984-11-09,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,13,AP,1985-09-26,PRIORITY,Manufacturing (CMC),NDA
NDA018608,HOSPIRA,PLEGISOL IN PLASTIC CONTAINER,CALCIUM CHLORIDE,SUPPL,11,AP,1985-10-29,PRIORITY,Manufacturing (CMC),NDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,5,AP,1988-01-22,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,3,AP,1990-08-07,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,1,AP,1987-01-16,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,ORIG,1,AP,1986-10-24,,,ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,24,AP,2019-04-23,STANDARD,Labeling,ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,30,AP,2023-09-18,STANDARD,Labeling,ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,14,AP,2003-07-31,,Labeling,ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,12,AP,2002-11-13,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,10,AP,1998-02-05,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,6,AP,1988-01-22,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,4,AP,1991-10-18,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,2,AP,1990-08-07,,Labeling,ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,33,AP,2024-03-12,STANDARD,Labeling,ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,9,AP,1993-11-23,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,11,AP,1998-02-25,,Manufacturing (CMC),ANDA
ANDA018659,MYLAN,ALLOPURINOL,ALLOPURINOL,SUPPL,7,AP,1990-01-31,,Manufacturing (CMC),ANDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,27,AP,2000-11-16,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,19,AP,1995-01-12,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,25,AP,1999-08-10,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,17,AP,1991-09-16,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,23,AP,1997-11-14,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,15,AP,1990-11-07,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,21,AP,1996-11-25,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,13,AP,1989-10-19,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,9,AP,1988-04-14,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,11,AP,1988-11-22,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,7,AP,1987-02-05,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,5,AP,1987-08-31,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,3,AP,1986-08-08,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,1,AP,1986-04-04,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,ORIG,1,AP,1984-08-01,PRIORITY,Type 1 - New Molecular Entity,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,28,AP,2001-06-05,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,26,AP,2000-04-25,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,18,AP,1993-05-28,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,24,AP,1999-04-29,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,16,AP,1992-10-15,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,22,AP,1997-07-09,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,20,AP,1996-11-07,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,12,AP,1989-07-21,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,8,AP,1987-06-12,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,10,AP,1989-10-19,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,6,AP,1987-08-31,PRIORITY,Labeling,NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,4,AP,1986-08-29,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,2,AP,1986-01-14,PRIORITY,Manufacturing (CMC),NDA
NDA018686,SCHERING,NORMODYNE,LABETALOL HYDROCHLORIDE,SUPPL,29,AP,2001-11-06,PRIORITY,Manufacturing (CMC),NDA
ANDA091231,APOTEX,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,ORIG,1,AP,2011-01-19,,,ANDA
ANDA091231,APOTEX,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,SUPPL,3,AP,2016-05-27,STANDARD,Labeling,ANDA
ANDA091567,SUN PHARM INDS,FEXOFENADINE HYDROCHLORIDE ALLERGY,FEXOFENADINE HYDROCHLORIDE,ORIG,1,AP,2012-02-06,,,ANDA
ANDA091567,SUN PHARM INDS,FEXOFENADINE HYDROCHLORIDE ALLERGY,FEXOFENADINE HYDROCHLORIDE,SUPPL,1,AP,2015-02-25,UNKNOWN,Manufacturing (CMC),ANDA
ANDA200149,ACTAVIS GRP PTC,SILDENAFIL CITRATE,SILDENAFIL CITRATE,ORIG,1,AP,2013-02-25,,Not Applicable,ANDA
ANDA200958,BOSTAL,METHOCARBAMOL,METHOCARBAMOL,SUPPL,19,AP,2022-07-15,UNKNOWN,Manufacturing (CMC),ANDA
ANDA200958,BOSTAL,METHOCARBAMOL,METHOCARBAMOL,SUPPL,20,AP,2022-10-12,UNKNOWN,Manufacturing (CMC),ANDA
ANDA200958,BOSTAL,METHOCARBAMOL,METHOCARBAMOL,ORIG,1,AP,2011-10-21,,Not Applicable,ANDA
ANDA201785,PH HEALTH,VARENICLINE TARTRATE,VARENICLINE TARTRATE,ORIG,1,AP,2021-08-11,,Not Applicable,ANDA
ANDA201785,PH HEALTH,VARENICLINE TARTRATE,VARENICLINE TARTRATE,SUPPL,5,AP,2024-01-23,STANDARD,Labeling,ANDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,11,AP,2024-10-31,N/A,REMS,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,9,AP,2021-03-04,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,7,AP,2018-09-18,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,5,AP,2017-08-29,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,1,AP,2012-04-17,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,12,AP,2025-12-22,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,10,AP,2023-12-15,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,ORIG,1,AP,2011-06-30,STANDARD,Type 5 - New Formulation or New Manufacturer,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,8,AP,2019-10-07,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,6,AP,2018-09-18,N/A,REMS,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,4,AP,2016-12-16,STANDARD,Labeling,NDA
NDA202245,HIKMA,CODEINE SULFATE,CODEINE SULFATE,SUPPL,2,AP,2013-05-09,901 REQUIRED,Labeling,NDA
ANDA202585,RISING,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,SUPPL,1,AP,2020-06-19,STANDARD,Labeling,ANDA
ANDA202585,RISING,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,ORIG,1,AP,2014-11-24,,,ANDA
ANDA202942,INVAGEN PHARMS,PHENTERMINE HYDROCHLORIDE,PHENTERMINE HYDROCHLORIDE,ORIG,1,AP,2014-02-05,,,ANDA
ANDA202942,INVAGEN PHARMS,PHENTERMINE HYDROCHLORIDE,PHENTERMINE HYDROCHLORIDE,SUPPL,1,AP,2017-05-31,STANDARD,Labeling,ANDA
ANDA203325,ZYDUS PHARMS,TELMISARTAN,TELMISARTAN,ORIG,1,AP,2014-08-26,,,ANDA
ANDA203325,ZYDUS PHARMS,TELMISARTAN,TELMISARTAN,SUPPL,11,AP,2023-03-21,STANDARD,Labeling,ANDA
ANDA203325,ZYDUS PHARMS,TELMISARTAN,TELMISARTAN,SUPPL,3,AP,2019-04-16,STANDARD,Labeling,ANDA
ANDA203325,ZYDUS PHARMS,TELMISARTAN,TELMISARTAN,SUPPL,1,AP,2015-12-04,STANDARD,Labeling,ANDA
ANDA203710,BIOMEDCL RES FDN,FLUDEOXYGLUCOSE F18,FLUDEOXYGLUCOSE F-18,SUPPL,1,AP,2021-01-19,STANDARD,Labeling,ANDA
ANDA203710,BIOMEDCL RES FDN,FLUDEOXYGLUCOSE F18,FLUDEOXYGLUCOSE F-18,ORIG,1,AP,2015-05-01,,,ANDA
ANDA204074,CHARTWELL RX,DAPSONE,DAPSONE,ORIG,1,AP,2016-05-10,,,ANDA
ANDA204074,CHARTWELL RX,DAPSONE,DAPSONE,SUPPL,1,AP,2025-04-23,STANDARD,Labeling,ANDA
ANDA204469,ONESOURCE SPECIALTY,IBUPROFEN,IBUPROFEN,SUPPL,8,AP,2025-04-01,STANDARD,Labeling,ANDA
ANDA204469,ONESOURCE SPECIALTY,IBUPROFEN,IBUPROFEN,SUPPL,10,AP,2025-04-01,STANDARD,Labeling,ANDA
ANDA204469,ONESOURCE SPECIALTY,IBUPROFEN,IBUPROFEN,ORIG,1,AP,2018-03-28,,,ANDA
ANDA204469,ONESOURCE SPECIALTY,IBUPROFEN,IBUPROFEN,SUPPL,7,AP,2025-04-01,STANDARD,Labeling,ANDA
ANDA204469,ONESOURCE SPECIALTY,IBUPROFEN,IBUPROFEN,SUPPL,3,AP,2020-04-06,,Manufacturing (CMC),ANDA
NDA204822,NOVARTIS,IZBA,TRAVOPROST,SUPPL,2,AP,2021-06-09,STANDARD,Labeling,NDA
NDA204822,NOVARTIS,IZBA,TRAVOPROST,ORIG,1,AP,2014-05-15,STANDARD,Type 5 - New Formulation or New Manufacturer,NDA
ANDA205230,LGM PHARMA,"BUTALBITAL, ASPIRIN AND CAFFEINE",ASPIRIN,ORIG,1,AP,2021-10-18,STANDARD,,ANDA
ANDA205230,LGM PHARMA,"BUTALBITAL, ASPIRIN AND CAFFEINE",ASPIRIN,SUPPL,1,AP,2025-01-21,STANDARD,Labeling,ANDA
ANDA206422,LUPIN,FLUOCINOLONE ACETONIDE,FLUOCINOLONE ACETONIDE,ORIG,1,AP,2015-09-02,STANDARD,,ANDA
ANDA205661,AUROBINDO PHARMA LTD,METHENAMINE HIPPURATE,METHENAMINE HIPPURATE,SUPPL,1,AP,2023-05-15,STANDARD,Labeling,ANDA
ANDA205661,AUROBINDO PHARMA LTD,METHENAMINE HIPPURATE,METHENAMINE HIPPURATE,ORIG,1,AP,2016-07-05,STANDARD,,ANDA
ANDA205661,AUROBINDO PHARMA LTD,METHENAMINE HIPPURATE,METHENAMINE HIPPURATE,SUPPL,3,AP,2023-05-15,STANDARD,Labeling,ANDA
NDA206024,AIRGAS USA LLC,"NITROGEN, NF",NITROGEN,ORIG,1,AP,2013-09-07,STANDARD,Medical Gas,NDA
ANDA207206,VISUM PHARM,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,SUPPL,7,AP,2024-11-04,STANDARD,Labeling,ANDA
ANDA207206,VISUM PHARM,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,SUPPL,8,AP,2024-11-04,STANDARD,Labeling,ANDA
ANDA207206,VISUM PHARM,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,ORIG,1,AP,2018-12-19,STANDARD,,ANDA
ANDA206838,JUBILANT GENERICS,LEVETIRACETAM,LEVETIRACETAM,ORIG,1,AP,2016-06-02,STANDARD,,ANDA
ANDA206838,JUBILANT GENERICS,LEVETIRACETAM,LEVETIRACETAM,SUPPL,1,AP,2016-06-02,,Labeling,ANDA
ANDA207578,AUROBINDO PHARMA,RANITIDINE HYDROCHLORIDE,RANITIDINE HYDROCHLORIDE,ORIG,1,AP,2017-11-13,STANDARD,,ANDA
NDA019822,GRIFFEN,BIOSCRUB,CHLORHEXIDINE GLUCONATE,SUPPL,8,AP,2018-05-11,STANDARD,Labeling,NDA
NDA019822,GRIFFEN,BIOSCRUB,CHLORHEXIDINE GLUCONATE,SUPPL,6,AP,2003-01-09,STANDARD,Labeling,NDA
NDA019822,GRIFFEN,BIOSCRUB,CHLORHEXIDINE GLUCONATE,SUPPL,7,AP,2013-01-07,STANDARD,Labeling,NDA
NDA019822,GRIFFEN,BIOSCRUB,CHLORHEXIDINE GLUCONATE,SUPPL,3,AP,1996-02-13,STANDARD,Labeling,NDA
NDA019822,GRIFFEN,BIOSCRUB,CHLORHEXIDINE GLUCONATE,SUPPL,1,AP,1991-04-11,STANDARD,Manufacturing (CMC),NDA
NDA019822,GRIFFEN,BIOSCRUB,CHLORHEXIDINE GLUCONATE,ORIG,1,AP,1989-03-31,STANDARD,Type 5 - New Formulation or New Manufacturer,NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,SUPPL,7,AP,2001-12-27,STANDARD,Manufacturing (CMC),NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,SUPPL,10,AP,2016-02-12,STANDARD,Manufacturing (CMC),NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,SUPPL,5,AP,2001-01-11,STANDARD,Labeling,NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,SUPPL,1,AP,1993-05-05,,Efficacy,NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,SUPPL,6,AP,2000-03-23,STANDARD,Manufacturing (CMC),NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,SUPPL,4,AP,1995-01-30,STANDARD,Manufacturing (CMC),NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,ORIG,1,AP,1989-08-25,STANDARD,Type 3 - New Dosage Form,NDA
NDA019855,AUROBINDO PHARMA USA,ELIMITE,PERMETHRIN,SUPPL,2,AP,1994-04-14,STANDARD,Manufacturing (CMC),NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,8,AP,2009-03-13,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,14,AP,1999-04-16,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,12,AP,1998-03-13,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,4,AP,1998-03-13,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,10,AP,1998-03-13,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,2,AP,1993-04-16,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,19,AP,2009-03-13,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,17,AP,2002-01-14,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,9,AP,1998-03-13,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,15,AP,2001-01-05,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,7,AP,1996-07-25,STANDARD,Manufacturing (CMC),NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,13,AP,1998-06-16,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,5,AP,1998-03-13,STANDARD,Labeling,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,ORIG,1,AP,1991-12-12,STANDARD,Type 3 - New Dosage Form,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,11,AP,1997-04-18,STANDARD,Manufacturing (CMC),NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,3,AP,2009-03-13,STANDARD,Efficacy,NDA
NDA019890,BRISTOL MYERS SQUIBB,STADOL,BUTORPHANOL TARTRATE,SUPPL,1,AP,1993-04-02,STANDARD,Manufacturing (CMC),NDA
ANDA209081,AUROBINDO PHARMA,RANOLAZINE,RANOLAZINE,ORIG,1,AP,2022-12-23,STANDARD,,ANDA
ANDA209440,TARO,CLOBAZAM,CLOBAZAM,ORIG,1,AP,2018-10-22,STANDARD,,ANDA
ANDA209786,NOVEL LABS INC,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,ORIG,1,AP,2018-08-29,STANDARD,,ANDA
ANDA209786,NOVEL LABS INC,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,SUPPL,3,AP,2022-01-19,STANDARD,Labeling,ANDA
ANDA209786,NOVEL LABS INC,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,SUPPL,2,AP,2020-01-30,STANDARD,Labeling,ANDA
ANDA210119,LUPIN PHARMS,,,ORIG,1,TA,2018-12-07,STANDARD,,ANDA
ANDA210469,TWI PHARMS,FENOFIBRIC ACID,CHOLINE FENOFIBRATE,SUPPL,9,AP,2023-10-24,STANDARD,Labeling,ANDA
ANDA210469,TWI PHARMS,FENOFIBRIC ACID,CHOLINE FENOFIBRATE,ORIG,1,AP,2019-07-05,STANDARD,,ANDA
NDA210807,MSD MERCK CO,DELSTRIGO,DORAVIRINE,SUPPL,13,AP,2024-11-07,STANDARD,Labeling,NDA
NDA210807,MSD MERCK CO,DELSTRIGO,DORAVIRINE,ORIG,1,AP,2018-08-30,STANDARD,Type 4 - New Combination,NDA
NDA210807,MSD MERCK CO,DELSTRIGO,DORAVIRINE,SUPPL,3,AP,2019-10-10,STANDARD,Efficacy,NDA
NDA210807,MSD MERCK CO,DELSTRIGO,DORAVIRINE,SUPPL,16,AP,2025-06-12,STANDARD,Labeling,NDA
NDA210807,MSD MERCK CO,DELSTRIGO,DORAVIRINE,SUPPL,8,AP,2022-01-27,PRIORITY,Efficacy,NDA
NDA210807,MSD MERCK CO,DELSTRIGO,DORAVIRINE,SUPPL,2,AP,2019-09-19,STANDARD,Efficacy,NDA
NDA210807,MSD MERCK CO,DELSTRIGO,DORAVIRINE,SUPPL,17,AP,2025-10-29,STANDARD,Labeling,NDA
ANDA211156,INVENTIA HLTHCARE,,,ORIG,1,TA,2025-11-20,STANDARD,,ANDA
ANDA211510,TEVA PHARMS USA,LIOTHYRONINE SODIUM,LIOTHYRONINE SODIUM,SUPPL,1,AP,2019-12-23,STANDARD,Labeling,ANDA
ANDA211510,TEVA PHARMS USA,LIOTHYRONINE SODIUM,LIOTHYRONINE SODIUM,ORIG,1,AP,2018-10-26,STANDARD,,ANDA
